OrderItemID,OrderID,MenuID,Quantity,Price,Subtotal,CreatedDate,ModifiedDate
557,305,2881,1,359,359,35:21.3,35:21.3
558,306,2881,1,359,359,35:21.3,35:21.3
559,307,2882,1,244,244,35:21.3,35:21.3
560,308,3822,2,213,426,35:21.3,35:21.3
561,308,3821,3,241,723,35:21.3,35:21.3
562,309,3822,3,213,639,35:21.3,35:21.3
563,310,3823,1,134,134,35:21.3,35:21.3
564,310,3820,3,187,561,35:21.3,35:21.3
565,311,2865,3,155,465,35:21.3,35:21.3
566,312,2863,2,199,398,35:21.3,35:21.3
567,313,2865,3,155,465,35:21.3,35:21.3
568,314,2863,2,199,398,35:21.3,35:21.3
569,314,2864,2,205,410,35:21.3,35:21.3
570,314,2865,3,155,465,35:21.3,35:21.3
571,315,1749,3,660,1980,35:21.3,35:21.3
572,316,1748,2,654,1308,35:21.3,35:21.3
573,316,1749,3,660,1980,35:21.3,35:21.3
574,317,1750,2,584,1168,35:21.3,35:21.3
575,317,1748,2,654,1308,35:21.3,35:21.3
576,317,1747,3,290,870,35:21.3,35:21.3
577,318,1749,1,660,660,35:21.3,35:21.3
578,318,1748,2,654,1308,35:21.3,35:21.3
579,319,1747,3,290,870,35:21.3,35:21.3
580,319,1750,1,584,584,35:21.3,35:21.3
581,320,1574,2,366,732,35:21.3,35:21.3
582,321,1574,2,366,732,35:21.3,35:21.3
583,322,1574,3,366,1098,35:21.3,35:21.3
584,323,1574,3,366,1098,35:21.3,35:21.3
585,324,1574,3,366,1098,35:21.3,35:21.3
586,325,1042,2,648,1296,35:21.3,35:21.3
587,325,1041,2,647,1294,35:21.3,35:21.3
588,326,1041,3,647,1941,35:21.3,35:21.3
589,326,1042,3,648,1944,35:21.3,35:21.3
590,327,1251,3,127,381,35:21.3,35:21.3
591,327,1254,3,127,381,35:21.3,35:21.3
592,327,1252,2,123,246,35:21.3,35:21.3
593,327,1253,1,191,191,35:21.3,35:21.3
594,328,1254,1,127,127,35:21.3,35:21.3
595,328,1253,2,191,382,35:21.3,35:21.3
596,328,1252,1,123,123,35:21.3,35:21.3
597,328,1255,1,207,207,35:21.3,35:21.3
598,328,1251,1,127,127,35:21.3,35:21.3
599,329,1702,1,92,92,35:21.3,35:21.3
600,329,1701,3,477,1431,35:21.3,35:21.3
601,330,1702,1,92,92,35:21.3,35:21.3
602,330,1701,1,477,477,35:21.3,35:21.3
603,331,3114,3,349,1047,35:21.3,35:21.3
604,332,3114,2,349,698,35:21.3,35:21.3
605,333,320,3,112,336,35:21.3,35:21.3
606,334,320,3,112,336,35:21.3,35:21.3
607,335,320,2,112,224,35:21.3,35:21.3
608,336,3711,2,230,460,35:21.3,35:21.3
609,336,3712,1,152,152,35:21.3,35:21.3
610,336,3714,3,270,810,35:21.3,35:21.3
611,336,3713,3,110,330,35:21.3,35:21.3
612,337,3711,1,230,230,35:21.3,35:21.3
613,338,3714,2,270,540,35:21.3,35:21.3
614,338,3712,1,152,152,35:21.3,35:21.3
615,339,3714,3,270,810,35:21.3,35:21.3
616,339,3712,2,152,304,35:21.3,35:21.3
617,340,2513,3,63,189,35:21.3,35:21.3
618,340,2514,3,247,741,35:21.3,35:21.3
619,341,2513,1,63,63,35:21.3,35:21.3
620,341,2515,1,197,197,35:21.3,35:21.3
621,341,2512,1,108,108,35:21.3,35:21.3
622,341,2514,1,247,247,35:21.3,35:21.3
623,342,1321,2,241,482,35:21.3,35:21.3
624,342,1324,1,246,246,35:21.3,35:21.3
625,343,1321,1,241,241,35:21.3,35:21.3
626,344,1324,3,246,738,35:21.3,35:21.3
627,344,1321,2,241,482,35:21.3,35:21.3
628,344,1322,3,234,702,35:21.3,35:21.3
629,345,3156,1,210,210,35:21.3,35:21.3
630,346,3158,1,192,192,35:21.3,35:21.3
631,347,3156,1,210,210,35:21.3,35:21.3
632,347,3157,2,208,416,35:21.3,35:21.3
633,347,3158,3,192,576,35:21.3,35:21.3
634,348,3817,3,169,507,35:21.3,35:21.3
635,348,3816,1,181,181,35:21.3,35:21.3
636,349,3613,2,120,240,35:21.3,35:21.3
637,349,3614,3,67,201,35:21.3,35:21.3
638,350,3613,2,120,240,35:21.3,35:21.3
639,350,3614,1,67,67,35:21.3,35:21.3
640,350,3615,2,191,382,35:21.3,35:21.3
641,351,3615,2,191,382,35:21.3,35:21.3
642,351,3613,1,120,120,35:21.3,35:21.3
643,351,3614,2,67,134,35:21.3,35:21.3
644,352,3613,2,120,240,35:21.3,35:21.3
645,353,2178,2,243,486,35:21.3,35:21.3
646,353,2177,3,146,438,35:21.3,35:21.3
647,353,2175,3,82,246,35:21.3,35:21.3
648,353,2174,3,183,549,35:21.3,35:21.3
649,353,2176,1,558,558,35:21.3,35:21.3
650,354,2174,1,183,183,35:21.3,35:21.3
651,354,2178,2,243,486,35:21.3,35:21.3
652,354,2177,2,146,292,35:21.3,35:21.3
653,354,2175,3,82,246,35:21.3,35:21.3
654,355,2174,2,183,366,35:21.3,35:21.3
655,355,2178,3,243,729,35:21.3,35:21.3
656,355,2176,1,558,558,35:21.3,35:21.3
657,355,2177,2,146,292,35:21.3,35:21.3
658,356,2175,1,82,82,35:21.3,35:21.3
659,356,2174,1,183,183,35:21.3,35:21.3
660,356,2177,3,146,438,35:21.3,35:21.3
661,357,4158,3,100,300,35:21.3,35:21.3
662,358,4158,1,100,100,35:21.3,35:21.3
663,359,4158,2,100,200,35:21.3,35:21.3
664,360,812,3,614,1842,35:21.3,35:21.3
665,361,816,2,377,754,35:21.3,35:21.3
666,362,814,2,161,322,35:21.3,35:21.3
667,362,812,3,614,1842,35:21.3,35:21.3
668,362,813,3,365,1095,35:21.3,35:21.3
669,362,815,2,135,270,35:21.3,35:21.3
670,362,816,3,377,1131,35:21.3,35:21.3
671,363,815,2,135,270,35:21.3,35:21.3
672,363,813,3,365,1095,35:21.3,35:21.3
673,364,1773,1,671,671,35:21.3,35:21.3
674,365,1773,2,671,1342,35:21.3,35:21.3
675,366,736,2,467,934,35:21.3,35:21.3
676,366,732,1,111,111,35:21.3,35:21.3
677,366,733,1,136,136,35:21.3,35:21.3
678,366,734,1,116,116,35:21.3,35:21.3
679,366,735,2,610,1220,35:21.3,35:21.3
680,367,732,2,111,222,35:21.3,35:21.3
681,367,736,1,467,467,35:21.3,35:21.3
682,367,734,3,116,348,35:21.3,35:21.3
683,367,735,3,610,1830,35:21.3,35:21.3
684,367,733,1,136,136,35:21.3,35:21.3
685,368,735,3,610,1830,35:21.3,35:21.3
686,368,736,2,467,934,35:21.3,35:21.3
687,368,732,1,111,111,35:21.3,35:21.3
688,368,734,1,116,116,35:21.3,35:21.3
689,369,735,3,610,1830,35:21.3,35:21.3
690,369,733,1,136,136,35:21.3,35:21.3
691,369,732,3,111,333,35:21.3,35:21.3
692,370,3475,2,113,226,35:21.3,35:21.3
693,370,3477,1,210,210,35:21.3,35:21.3
694,370,3476,1,181,181,35:21.3,35:21.3
695,370,3474,1,315,315,35:21.3,35:21.3
696,371,3474,3,315,945,35:21.3,35:21.3
697,371,3475,3,113,339,35:21.3,35:21.3
698,371,3477,3,210,630,35:21.3,35:21.3
699,372,3474,1,315,315,35:21.3,35:21.3
700,373,3477,2,210,420,35:21.3,35:21.3
701,374,3477,3,210,630,35:21.3,35:21.3
702,374,3478,2,130,260,35:21.3,35:21.3
703,375,3967,3,375,1125,35:21.3,35:21.3
704,375,3971,3,161,483,35:21.3,35:21.3
705,375,3968,2,306,612,35:21.3,35:21.3
706,376,3967,1,375,375,35:21.3,35:21.3
707,376,3968,2,306,612,35:21.3,35:21.3
708,376,3970,1,140,140,35:21.3,35:21.3
709,376,3971,1,161,161,35:21.3,35:21.3
710,376,3969,2,167,334,35:21.3,35:21.3
711,377,3844,2,366,732,35:21.3,35:21.3
712,377,3846,3,105,315,35:21.3,35:21.3
713,378,3845,2,290,580,35:21.3,35:21.3
714,379,3846,1,105,105,35:21.3,35:21.3
715,379,3843,3,380,1140,35:21.3,35:21.3
716,379,3845,3,290,870,35:21.3,35:21.3
717,379,3842,3,346,1038,35:21.3,35:21.3
718,379,3844,2,366,732,35:21.3,35:21.3
719,380,1654,3,587,1761,35:21.3,35:21.3
720,380,1653,3,567,1701,35:21.3,35:21.3
721,381,1654,1,587,587,35:21.3,35:21.3
722,382,1654,1,587,587,35:21.3,35:21.3
723,383,1653,1,567,567,35:21.3,35:21.3
724,383,1654,3,587,1761,35:21.3,35:21.3
725,384,1654,2,587,1174,35:21.3,35:21.3
726,385,1502,1,375,375,35:21.3,35:21.3
727,385,1501,1,216,216,35:21.3,35:21.3
728,386,4456,3,169,507,35:21.3,35:21.3
729,386,4455,2,311,622,35:21.3,35:21.3
730,386,4453,3,102,306,35:21.3,35:21.3
731,386,4457,2,167,334,35:21.3,35:21.3
732,387,4453,3,102,306,35:21.3,35:21.3
733,387,4454,3,112,336,35:21.3,35:21.3
734,387,4455,1,311,311,35:21.3,35:21.3
735,387,4457,2,167,334,35:21.3,35:21.3
736,387,4456,2,169,338,35:21.3,35:21.3
737,388,2713,3,107,321,35:21.3,35:21.3
738,388,2714,1,146,146,35:21.3,35:21.3
739,388,2712,3,242,726,35:21.3,35:21.3
740,389,2712,1,242,242,35:21.3,35:21.3
741,389,2713,1,107,107,35:21.3,35:21.3
742,389,2714,1,146,146,35:21.3,35:21.3
743,390,2712,2,242,484,35:21.3,35:21.3
744,390,2714,1,146,146,35:21.3,35:21.3
745,390,2713,3,107,321,35:21.3,35:21.3
746,391,2712,3,242,726,35:21.3,35:21.3
747,392,940,3,203,609,35:21.3,35:21.3
748,392,941,3,300,900,35:21.3,35:21.3
749,392,939,2,514,1028,35:21.3,35:21.3
750,393,4273,3,105,315,35:21.3,35:21.3
751,394,4273,3,105,315,35:21.3,35:21.3
752,394,4274,2,385,770,35:21.3,35:21.3
753,394,4272,2,187,374,35:21.3,35:21.3
754,394,4275,3,104,312,35:21.3,35:21.3
755,395,4275,2,104,208,35:21.3,35:21.3
756,396,4273,2,105,210,35:21.3,35:21.3
757,396,4272,2,187,374,35:21.3,35:21.3
758,396,4274,2,385,770,35:21.3,35:21.3
759,397,4271,3,604,1812,35:21.3,35:21.3
760,397,4270,2,408,816,35:21.3,35:21.3
761,398,4270,2,408,816,35:21.3,35:21.3
762,399,4271,2,604,1208,35:21.3,35:21.3
763,400,4270,2,408,816,35:21.3,35:21.3
764,401,1167,2,235,470,35:21.3,35:21.3
765,402,1167,1,235,235,35:21.3,35:21.3
766,403,1167,1,235,235,35:21.3,35:21.3
767,404,1167,3,235,705,35:21.3,35:21.3
768,405,1167,2,235,470,35:21.3,35:21.3
769,406,157,3,187,561,35:21.3,35:21.3
770,407,156,1,184,184,35:21.3,35:21.3
771,408,156,3,184,552,35:21.3,35:21.3
772,408,158,1,199,199,35:21.3,35:21.3
773,409,156,1,184,184,35:21.3,35:21.3
774,409,158,2,199,398,35:21.3,35:21.3
775,409,157,1,187,187,35:21.3,35:21.3
776,410,794,3,187,561,35:21.3,35:21.3
777,410,795,3,134,402,35:21.3,35:21.3
778,410,793,1,383,383,35:21.3,35:21.3
779,411,639,1,71,71,35:21.3,35:21.3
780,412,640,2,58,116,35:21.3,35:21.3
781,413,2135,2,142,284,35:21.3,35:21.3
782,413,2136,1,247,247,35:21.3,35:21.3
783,413,2134,3,177,531,35:21.3,35:21.3
784,413,2133,3,222,666,35:21.3,35:21.3
785,414,2136,1,247,247,35:21.3,35:21.3
786,414,2135,1,142,142,35:21.3,35:21.3
787,415,2134,2,177,354,35:21.3,35:21.3
788,416,4154,2,237,474,35:21.3,35:21.3
789,416,4156,1,136,136,35:21.3,35:21.3
790,416,4153,1,191,191,35:21.3,35:21.3
791,416,4155,3,126,378,35:21.3,35:21.3
792,417,4154,3,237,711,35:21.3,35:21.3
793,417,4156,3,136,408,35:21.3,35:21.3
794,417,4155,2,126,252,35:21.3,35:21.3
795,418,1613,1,159,159,35:21.3,35:21.3
796,418,1614,1,172,172,35:21.3,35:21.3
797,419,1615,3,540,1620,35:21.3,35:21.3
798,419,1613,2,159,318,35:21.3,35:21.3
799,419,1614,1,172,172,35:21.3,35:21.3
800,420,1613,3,159,477,35:21.3,35:21.3
801,420,1614,1,172,172,35:21.3,35:21.3
802,420,1615,2,540,1080,35:21.3,35:21.3
803,421,1613,3,159,477,35:21.3,35:21.3
804,421,1614,3,172,516,35:21.3,35:21.3
805,422,3759,3,152,456,35:21.3,35:21.3
806,422,3758,1,151,151,35:21.3,35:21.3
807,423,3758,2,151,302,35:21.3,35:21.3
808,423,3759,1,152,152,35:21.3,35:21.3
809,424,3849,2,212,424,35:21.3,35:21.3
810,425,3849,1,212,212,35:21.3,35:21.3
811,426,3849,1,212,212,35:21.3,35:21.3
812,427,1095,1,210,210,35:21.3,35:21.3
813,427,1092,3,211,633,35:21.3,35:21.3
814,428,1094,3,171,513,35:21.3,35:21.3
815,428,1095,2,210,420,35:21.3,35:21.3
816,429,3314,3,169,507,35:21.3,35:21.3
817,430,3314,3,169,507,35:21.3,35:21.3
818,431,3314,3,169,507,35:21.3,35:21.3
819,432,1299,3,311,933,35:21.3,35:21.3
820,433,1299,2,311,622,35:21.3,35:21.3
821,434,1298,1,103,103,35:21.3,35:21.3
822,435,3129,2,457,914,35:21.3,35:21.3
823,436,3129,1,457,457,35:21.3,35:21.3
824,437,3129,1,457,457,35:21.3,35:21.3
825,438,3129,3,457,1371,35:21.3,35:21.3
826,439,2370,1,216,216,35:21.3,35:21.3
827,439,2369,1,61,61,35:21.3,35:21.3
828,439,2368,2,165,330,35:21.3,35:21.3
829,440,2371,1,97,97,35:21.3,35:21.3
830,440,2368,2,165,330,35:21.3,35:21.3
831,440,2369,3,61,183,35:21.3,35:21.3
832,440,2370,1,216,216,35:21.3,35:21.3
833,441,2372,3,249,747,35:21.3,35:21.3
834,441,2370,3,216,648,35:21.3,35:21.3
835,441,2369,3,61,183,35:21.3,35:21.3
836,441,2368,3,165,495,35:21.3,35:21.3
837,442,2369,1,61,61,35:21.3,35:21.3
838,442,2372,3,249,747,35:21.3,35:21.3
839,442,2371,3,97,291,35:21.3,35:21.3
840,442,2370,3,216,648,35:21.3,35:21.3
841,443,1704,3,340,1020,35:21.3,35:21.3
842,443,1706,2,322,644,35:21.3,35:21.3
843,443,1707,1,228,228,35:21.3,35:21.3
844,443,1705,2,260,520,35:21.3,35:21.3
845,444,1704,2,340,680,35:21.3,35:21.3
846,445,1707,1,228,228,35:21.3,35:21.3
847,445,1706,3,322,966,35:21.3,35:21.3
848,446,1706,1,322,322,35:21.3,35:21.3
849,446,1707,1,228,228,35:21.3,35:21.3
850,446,1705,3,260,780,35:21.3,35:21.3
851,446,1704,1,340,340,35:21.3,35:21.3
852,447,1704,3,340,1020,35:21.3,35:21.3
853,447,1706,2,322,644,35:21.3,35:21.3
854,447,1707,1,228,228,35:21.3,35:21.3
855,447,1705,2,260,520,35:21.3,35:21.3
856,448,906,3,241,723,35:21.3,35:21.3
857,448,904,3,120,360,35:21.3,35:21.3
858,448,907,3,146,438,35:21.3,35:21.3
859,449,4326,1,122,122,35:21.3,35:21.3
860,449,4328,3,177,531,35:21.3,35:21.3
861,449,4327,3,215,645,35:21.3,35:21.3
862,450,4328,2,177,354,35:21.3,35:21.3
863,450,4327,1,215,215,35:21.3,35:21.3
864,451,4326,3,122,366,35:21.3,35:21.3
865,452,4326,1,122,122,35:21.3,35:21.3
866,452,4328,3,177,531,35:21.3,35:21.3
867,453,4327,2,215,430,35:21.3,35:21.3
868,453,4326,2,122,244,35:21.3,35:21.3
869,454,4189,1,51,51,35:21.3,35:21.3
870,455,4189,2,51,102,35:21.3,35:21.3
871,456,4189,2,51,102,35:21.3,35:21.3
872,457,3808,1,196,196,35:21.3,35:21.3
873,457,3805,1,238,238,35:21.3,35:21.3
874,457,3806,3,108,324,35:21.3,35:21.3
875,458,764,3,54,162,35:21.3,35:21.3
876,459,765,3,630,1890,35:21.3,35:21.3
877,459,764,3,54,162,35:21.3,35:21.3
878,460,764,3,54,162,35:21.3,35:21.3
879,460,765,2,630,1260,35:21.3,35:21.3
880,461,764,1,54,54,35:21.3,35:21.3
881,462,764,3,54,162,35:21.3,35:21.3
882,462,765,3,630,1890,35:21.3,35:21.3
883,463,3650,2,497,994,35:21.3,35:21.3
884,463,3654,1,55,55,35:21.3,35:21.3
885,463,3653,1,571,571,35:21.3,35:21.3
886,463,3652,2,67,134,35:21.3,35:21.3
887,464,4151,3,235,705,35:21.3,35:21.3
888,464,4149,1,160,160,35:21.3,35:21.3
889,465,4148,3,154,462,35:21.3,35:21.3
890,465,4152,2,267,534,35:21.3,35:21.3
891,465,4151,3,235,705,35:21.3,35:21.3
892,465,4150,3,235,705,35:21.3,35:21.3
893,466,4150,3,235,705,35:21.3,35:21.3
894,466,4148,3,154,462,35:21.3,35:21.3
895,466,4152,1,267,267,35:21.3,35:21.3
896,466,4149,3,160,480,35:21.3,35:21.3
897,466,4151,1,235,235,35:21.3,35:21.3
898,467,4151,3,235,705,35:21.3,35:21.3
899,467,4152,3,267,801,35:21.3,35:21.3
900,467,4150,1,235,235,35:21.3,35:21.3
901,467,4149,1,160,160,35:21.3,35:21.3
902,467,4148,2,154,308,35:21.3,35:21.3
903,468,2188,2,188,376,35:21.3,35:21.3
904,469,189,1,202,202,35:21.4,35:21.4
905,469,188,1,85,85,35:21.4,35:21.4
906,470,188,1,85,85,35:21.4,35:21.4
907,471,188,2,85,170,35:21.4,35:21.4
908,472,189,2,202,404,35:21.4,35:21.4
909,472,188,2,85,170,35:21.4,35:21.4
910,473,188,1,85,85,35:21.4,35:21.4
911,474,2052,3,284,852,35:21.4,35:21.4
912,475,3545,1,149,149,35:21.4,35:21.4
913,476,3545,1,149,149,35:21.4,35:21.4
914,477,3545,2,149,298,35:21.4,35:21.4
915,478,718,1,168,168,35:21.4,35:21.4
916,479,718,1,168,168,35:21.4,35:21.4
917,479,717,2,67,134,35:21.4,35:21.4
918,479,719,1,192,192,35:21.4,35:21.4
919,479,716,3,252,756,35:21.4,35:21.4
920,480,716,3,252,756,35:21.4,35:21.4
921,481,717,2,67,134,35:21.4,35:21.4
922,482,1096,2,198,396,35:21.4,35:21.4
923,483,1096,2,198,396,35:21.4,35:21.4
924,484,1096,1,198,198,35:21.4,35:21.4
925,485,3179,2,142,284,35:21.4,35:21.4
926,485,3178,1,247,247,35:21.4,35:21.4
927,486,3178,2,247,494,35:21.4,35:21.4
928,486,3179,3,142,426,35:21.4,35:21.4
929,487,3179,2,142,284,35:21.4,35:21.4
930,488,3179,3,142,426,35:21.4,35:21.4
931,489,1550,1,622,622,35:21.4,35:21.4
932,489,1548,2,165,330,35:21.4,35:21.4
933,489,1549,3,603,1809,35:21.4,35:21.4
934,490,1551,2,263,526,35:21.4,35:21.4
935,490,1548,2,165,330,35:21.4,35:21.4
936,490,1550,3,622,1866,35:21.4,35:21.4
937,490,1549,1,603,603,35:21.4,35:21.4
938,491,3957,2,142,284,35:21.4,35:21.4
939,492,3956,3,121,363,35:21.4,35:21.4
940,493,3956,2,121,242,35:21.4,35:21.4
941,494,3956,2,121,242,35:21.4,35:21.4
942,495,3957,3,142,426,35:21.4,35:21.4
943,496,1917,3,372,1116,35:21.4,35:21.4
944,497,1917,1,372,372,35:21.4,35:21.4
945,497,1916,3,253,759,35:21.4,35:21.4
946,498,3070,3,484,1452,35:21.4,35:21.4
947,498,3071,2,461,922,35:21.4,35:21.4
948,499,3070,2,484,968,35:21.4,35:21.4
949,500,3070,2,484,968,35:21.4,35:21.4
950,500,3071,2,461,922,35:21.4,35:21.4
951,501,387,2,375,750,35:21.4,35:21.4
952,501,385,1,146,146,35:21.4,35:21.4
953,501,386,3,179,537,35:21.4,35:21.4
954,502,386,2,179,358,35:21.4,35:21.4
955,502,387,3,375,1125,35:21.4,35:21.4
956,503,385,2,146,292,35:21.4,35:21.4
957,503,386,1,179,179,35:21.4,35:21.4
958,504,565,1,129,129,35:21.4,35:21.4
959,504,563,1,327,327,35:21.4,35:21.4
960,505,566,2,305,610,35:21.4,35:21.4
961,505,563,1,327,327,35:21.4,35:21.4
962,506,564,1,137,137,35:21.4,35:21.4
963,506,566,2,305,610,35:21.4,35:21.4
964,507,566,1,305,305,35:21.4,35:21.4
965,507,563,2,327,654,35:21.4,35:21.4
966,507,565,1,129,129,35:21.4,35:21.4
967,507,564,3,137,411,35:21.4,35:21.4
968,508,563,3,327,981,35:21.4,35:21.4
969,508,564,2,137,274,35:21.4,35:21.4
970,508,565,1,129,129,35:21.4,35:21.4
971,508,566,3,305,915,35:21.4,35:21.4
972,509,4457,1,167,167,35:21.4,35:21.4
973,510,2303,1,548,548,35:21.4,35:21.4
974,510,2304,2,123,246,35:21.4,35:21.4
975,511,2304,3,123,369,35:21.4,35:21.4
976,511,2305,2,220,440,35:21.4,35:21.4
977,512,2304,2,123,246,35:21.4,35:21.4
978,512,2303,1,548,548,35:21.4,35:21.4
979,512,2305,2,220,440,35:21.4,35:21.4
980,513,471,3,218,654,35:21.4,35:21.4
981,513,470,2,603,1206,35:21.4,35:21.4
982,513,469,2,500,1000,35:21.4,35:21.4
983,514,469,3,500,1500,35:21.4,35:21.4
984,514,471,3,218,654,35:21.4,35:21.4
985,514,470,1,603,603,35:21.4,35:21.4
986,515,4231,2,562,1124,35:21.4,35:21.4
987,516,4233,3,407,1221,35:21.4,35:21.4
988,516,4231,3,562,1686,35:21.4,35:21.4
989,516,4229,3,613,1839,35:21.4,35:21.4
990,516,4232,3,677,2031,35:21.4,35:21.4
991,516,4230,1,541,541,35:21.4,35:21.4
992,517,1352,1,55,55,35:21.4,35:21.4
993,517,1351,1,178,178,35:21.4,35:21.4
994,518,1352,1,55,55,35:21.4,35:21.4
995,518,1351,2,178,356,35:21.4,35:21.4
996,519,1351,1,178,178,35:21.4,35:21.4
997,520,1352,3,55,165,35:21.4,35:21.4
998,520,1351,1,178,178,35:21.4,35:21.4
999,521,1892,1,302,302,35:21.4,35:21.4
1000,522,3858,2,360,720,35:21.4,35:21.4
1001,522,3855,1,669,669,35:21.4,35:21.4
1002,523,3856,2,523,1046,35:21.4,35:21.4
1003,523,3857,2,670,1340,35:21.4,35:21.4
1004,523,3859,2,175,350,35:21.4,35:21.4
1005,523,3855,1,669,669,35:21.4,35:21.4
1006,523,3858,2,360,720,35:21.4,35:21.4
1007,524,3855,2,669,1338,35:21.4,35:21.4
1008,524,3856,3,523,1569,35:21.4,35:21.4
1009,524,3859,1,175,175,35:21.4,35:21.4
1010,524,3857,3,670,2010,35:21.4,35:21.4
1011,525,2680,2,325,650,35:21.4,35:21.4
1012,525,2683,3,247,741,35:21.4,35:21.4
1013,526,1973,2,641,1282,35:21.4,35:21.4
1014,526,1971,1,366,366,35:21.4,35:21.4
1015,526,1974,2,135,270,35:21.4,35:21.4
1016,526,1972,2,673,1346,35:21.4,35:21.4
1017,527,1974,2,135,270,35:21.4,35:21.4
1018,527,1971,1,366,366,35:21.4,35:21.4
1019,527,1972,1,673,673,35:21.4,35:21.4
1020,527,1973,1,641,641,35:21.4,35:21.4
1021,528,1974,2,135,270,35:21.4,35:21.4
1022,528,1973,2,641,1282,35:21.4,35:21.4
1023,528,1971,3,366,1098,35:21.4,35:21.4
1024,529,1973,1,641,641,35:21.4,35:21.4
1025,529,1971,1,366,366,35:21.4,35:21.4
1026,530,3709,3,220,660,35:21.4,35:21.4
1027,530,3708,1,246,246,35:21.4,35:21.4
1028,530,3707,3,118,354,35:21.4,35:21.4
1029,531,3709,2,220,440,35:21.4,35:21.4
1030,531,3708,3,246,738,35:21.4,35:21.4
1031,531,3710,3,196,588,35:21.4,35:21.4
1032,532,3707,1,118,118,35:21.4,35:21.4
1033,532,3708,2,246,492,35:21.4,35:21.4
1034,532,3709,1,220,220,35:21.4,35:21.4
1035,533,3710,1,196,196,35:21.4,35:21.4
1036,534,3710,1,196,196,35:21.4,35:21.4
1037,534,3709,1,220,220,35:21.4,35:21.4
1038,535,1839,1,204,204,35:21.4,35:21.4
1039,535,1840,1,144,144,35:21.4,35:21.4
1040,535,1838,1,153,153,35:21.4,35:21.4
1041,536,1839,2,204,408,35:21.4,35:21.4
1042,536,1838,3,153,459,35:21.4,35:21.4
1043,537,1839,1,204,204,35:21.4,35:21.4
1044,537,1840,3,144,432,35:21.4,35:21.4
1045,537,1838,2,153,306,35:21.4,35:21.4
1046,538,2502,2,141,282,35:21.4,35:21.4
1047,539,2498,3,237,711,35:21.4,35:21.4
1048,540,2500,2,247,494,35:21.4,35:21.4
1049,540,2502,1,141,141,35:21.4,35:21.4
1050,540,2498,2,237,474,35:21.4,35:21.4
1051,540,2499,2,241,482,35:21.4,35:21.4
1052,540,2501,2,144,288,35:21.4,35:21.4
1053,541,1083,3,140,420,35:21.4,35:21.4
1054,542,1081,2,135,270,35:21.4,35:21.4
1055,542,1083,2,140,280,35:21.4,35:21.4
1056,542,1082,1,176,176,35:21.4,35:21.4
1057,543,1081,2,135,270,35:21.4,35:21.4
1058,543,1082,1,176,176,35:21.4,35:21.4
1059,543,1083,3,140,420,35:21.4,35:21.4
1060,544,1082,3,176,528,35:21.4,35:21.4
1061,544,1083,1,140,140,35:21.4,35:21.4
1062,545,1083,1,140,140,35:21.4,35:21.4
1063,545,1081,1,135,135,35:21.4,35:21.4
1064,546,869,1,217,217,35:21.4,35:21.4
1065,547,869,3,217,651,35:21.4,35:21.4
1066,548,869,2,217,434,35:21.4,35:21.4
1067,549,869,3,217,651,35:21.4,35:21.4
1068,550,4242,2,234,468,35:21.4,35:21.4
1069,550,4243,1,521,521,35:21.4,35:21.4
1070,550,4240,1,168,168,35:21.4,35:21.4
1071,550,4241,1,193,193,35:21.4,35:21.4
1072,551,4241,1,193,193,35:21.4,35:21.4
1073,552,4244,2,158,316,35:21.4,35:21.4
1074,552,4242,3,234,702,35:21.4,35:21.4
1075,552,4240,2,168,336,35:21.4,35:21.4
1076,553,4243,3,521,1563,35:21.4,35:21.4
1077,553,4241,1,193,193,35:21.4,35:21.4
1078,554,4244,3,158,474,35:21.4,35:21.4
1079,555,3097,3,231,693,35:21.4,35:21.4
1080,556,3097,1,231,231,35:21.4,35:21.4
1081,556,3096,3,378,1134,35:21.4,35:21.4
1082,557,3096,1,378,378,35:21.4,35:21.4
1083,557,3097,1,231,231,35:21.4,35:21.4
1084,558,4040,3,125,375,35:21.4,35:21.4
1085,559,4040,2,125,250,35:21.4,35:21.4
1086,559,4043,1,364,364,35:21.4,35:21.4
1087,559,4041,1,579,579,35:21.4,35:21.4
1088,559,4042,3,638,1914,35:21.4,35:21.4
1089,560,4016,1,245,245,35:21.4,35:21.4
1090,561,4015,3,202,606,35:21.4,35:21.4
1091,561,4014,2,184,368,35:21.4,35:21.4
1092,561,4016,3,245,735,35:21.4,35:21.4
1093,562,4016,1,245,245,35:21.4,35:21.4
1094,562,4015,2,202,404,35:21.4,35:21.4
1095,563,4015,1,202,202,35:21.4,35:21.4
1096,563,4014,1,184,184,35:21.4,35:21.4
1097,563,4016,2,245,490,35:21.4,35:21.4
1098,564,4015,1,202,202,35:21.4,35:21.4
1099,564,4014,2,184,368,35:21.4,35:21.4
1100,565,3776,3,108,324,35:21.4,35:21.4
1101,565,3777,2,154,308,35:21.4,35:21.4
1102,565,3775,3,220,660,35:21.4,35:21.4
1103,565,3778,3,53,159,35:21.4,35:21.4
1104,566,4033,1,333,333,35:21.4,35:21.4
1105,566,4031,2,377,754,35:21.4,35:21.4
1106,566,4032,3,141,423,35:21.4,35:21.4
1107,566,4030,3,387,1161,35:21.4,35:21.4
1108,567,1458,3,461,1383,35:21.4,35:21.4
1109,568,1458,1,461,461,35:21.4,35:21.4
1110,569,1458,1,461,461,35:21.4,35:21.4
